Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion
4,facilitating,29,400,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
4,facilitating,30,450,15,26,0.536304709066976,0.102251978088862,0.634146341463415
4,facilitating,31,500,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
4,facilitating,32,550,14,30,0.743578034186837,0.101752402487281,0.681818181818182
4,facilitating,33,600,12,31,0.924258901523332,0.111746031746032,0.720930232558139
4,facilitating,34,650,9,33,1.26025364022453,0.135113904163394,0.785714285714286
4,facilitating,35,700,9,36,1.34602046198195,0.132660418168709,0.8
4,facilitating,36,750,11,36,1.15496522521924,0.114353782013103,0.765957446808511
4,facilitating,37,800,9,37,1.37304913436987,0.131929824561404,0.804347826086957
4,facilitating,38,850,9,37,1.37304913436987,0.131929824561404,0.804347826086957
4,facilitating,39,900,9,36,1.34602046198195,0.132660418168709,0.8
4,facilitating,40,950,7,36,1.58240924004618,0.160730593607306,0.837209302325581
4,facilitating,41,1000,6,37,1.75253875607477,0.180512820512821,0.86046511627907
4,facilitating,42,1050,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,43,1100,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,44,1150,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,45,1200,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,46,1250,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,47,1300,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,48,1350,7,39,1.66139765136481,0.158649789029536,0.847826086956522
4,facilitating,49,1400,9,39,1.42500887330058,0.130579613590939,0.8125
4,facilitating,50,1450,7,39,1.66139765136481,0.158649789029536,0.847826086956522
4,facilitating,51,1500,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,facilitating,52,1550,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,53,1600,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,54,1650,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,55,1700,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,56,1750,6,42,1.87770189902878,0.17737556561086,0.875
4,facilitating,57,1800,6,42,1.87770189902878,0.17737556561086,0.875
4,filler,1,-1000,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
4,filler,2,-950,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
4,filler,3,-900,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
4,filler,4,-850,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
4,filler,5,-800,21,17,-0.205852054204149,0.103654485049834,0.447368421052632
4,filler,6,-750,18,18,0,0.108108108108108,0.5
4,filler,7,-700,18,18,0,0.108108108108108,0.5
4,filler,8,-650,18,19,0.0526437334854219,0.105336105336105,0.513513513513513
4,filler,9,-600,18,21,0.150282203049338,0.100565681961031,0.538461538461538
4,filler,10,-550,18,21,0.150282203049338,0.100565681961031,0.538461538461538
4,filler,11,-500,18,19,0.0526437334854219,0.105336105336105,0.513513513513513
4,filler,12,-450,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
4,filler,13,-400,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
4,filler,14,-350,18,19,0.0526437334854219,0.105336105336105,0.513513513513513
4,filler,15,-300,14,21,0.393904285707088,0.115477145148356,0.6
4,filler,16,-250,12,22,0.587786664902119,0.124444444444444,0.647058823529412
4,filler,17,-200,12,21,0.542324290825362,0.126511627906977,0.636363636363636
4,filler,18,-150,12,21,0.542324290825362,0.126511627906977,0.636363636363636
4,filler,19,-100,12,21,0.542324290825362,0.126511627906977,0.636363636363636
4,filler,20,-50,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,21,0,9,23,0.905708622543618,0.147816349384099,0.71875
4,filler,22,50,10,20,0.669049628980885,0.144018583042973,0.666666666666667
4,filler,23,100,14,18,0.243622082657751,0.123019571295433,0.5625
4,filler,24,150,15,21,0.327212911208416,0.111027756939235,0.583333333333333
4,filler,25,200,15,21,0.327212911208416,0.111027756939235,0.583333333333333
4,filler,26,250,15,21,0.327212911208416,0.111027756939235,0.583333333333333
4,filler,27,300,12,22,0.587786664902119,0.124444444444444,0.647058823529412
4,filler,28,350,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,29,400,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,30,450,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,31,500,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,32,550,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,33,600,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,34,650,13,24,0.595983432106298,0.114890400604686,0.648648648648649
4,filler,35,700,12,24,0.672944473242426,0.120816326530612,0.666666666666667
4,filler,36,750,9,24,0.947381318944186,0.146079484425349,0.727272727272727
4,filler,37,800,6,27,1.44238382777093,0.19020979020979,0.818181818181818
4,filler,38,850,6,27,1.44238382777093,0.19020979020979,0.818181818181818
4,filler,39,900,6,27,1.44238382777093,0.19020979020979,0.818181818181818
4,filler,40,950,4,27,1.81010860789625,0.258585858585859,0.870967741935484
4,filler,41,1000,3,30,2.164963715118,0.318501170960187,0.909090909090909
4,filler,42,1050,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,43,1100,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,44,1150,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,45,1200,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,46,1250,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,47,1300,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,48,1350,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,49,1400,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,50,1450,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,51,1500,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,52,1550,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,53,1600,3,32,2.22847712084032,0.316483516483516,0.914285714285714
4,filler,54,1650,3,33,2.25878247033565,0.315565031982942,0.916666666666667
4,filler,55,1700,3,30,2.164963715118,0.318501170960187,0.909090909090909
4,filler,56,1750,3,30,2.164963715118,0.318501170960187,0.909090909090909
4,filler,57,1800,3,30,2.164963715118,0.318501170960187,0.909090909090909
4,neutral,1,-1000,22,18,-0.195744577126095,0.0984984984984985,0.45
4,neutral,2,-950,22,18,-0.195744577126095,0.0984984984984985,0.45
4,neutral,3,-900,21,21,0,0.0930232558139535,0.5
4,neutral,4,-850,20,21,0.0476280489892547,0.0952921157118548,0.51219512195122
4,neutral,5,-800,18,22,0.195744577126095,0.0984984984984985,0.55
4,neutral,6,-750,15,24,0.45783309362548,0.10533245556287,0.615384615384615
4,neutral,7,-700,13,23,0.55431073570573,0.116627265563436,0.638888888888889
4,neutral,8,-650,14,21,0.393904285707088,0.115477145148356,0.6
4,neutral,9,-600,15,23,0.416160397224912,0.10706932052162,0.605263157894737
4,neutral,10,-550,16,23,0.353640040243578,0.103159252095422,0.58974358974359
4,neutral,11,-500,18,21,0.150282203049338,0.100565681961031,0.538461538461538
4,neutral,12,-450,18,21,0.150282203049338,0.100565681961031,0.538461538461538
4,neutral,13,-400,18,21,0.150282203049338,0.100565681961031,0.538461538461538
4,neutral,14,-350,18,23,0.239229689065834,0.0966072455434158,0.560975609756098
4,neutral,15,-300,21,21,0,0.0930232558139535,0.5
4,neutral,16,-250,21,21,0,0.0930232558139535,0.5
4,neutral,17,-200,21,21,0,0.0930232558139535,0.5
4,neutral,18,-150,21,21,0,0.0930232558139535,0.5
4,neutral,19,-100,21,21,0,0.0930232558139535,0.5
4,neutral,20,-50,21,21,0,0.0930232558139535,0.5
4,neutral,21,0,21,21,0,0.0930232558139535,0.5
4,neutral,22,50,21,20,-0.0476280489892546,0.0952921157118548,0.48780487804878
4,neutral,23,100,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
4,neutral,24,150,21,17,-0.205852054204149,0.103654485049834,0.447368421052632
4,neutral,25,200,23,15,-0.416160397224912,0.10706932052162,0.394736842105263
4,neutral,26,250,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
4,neutral,27,300,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
4,neutral,28,350,27,15,-0.573345980747325,0.100879765395894,0.357142857142857
4,neutral,29,400,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
4,neutral,30,450,24,17,-0.336472236621213,0.0979591836734694,0.414634146341463
4,neutral,31,500,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
4,neutral,32,550,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
4,neutral,33,600,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
4,neutral,34,650,18,23,0.239229689065834,0.0966072455434158,0.560975609756098
4,neutral,35,700,12,25,0.712949807856125,0.11921568627451,0.675675675675676
4,neutral,36,750,9,31,1.19869574722509,0.137009189640769,0.775
4,neutral,37,800,9,33,1.26025364022453,0.135113904163394,0.785714285714286
4,neutral,38,850,6,34,1.66915714713572,0.182831661092531,0.85
4,neutral,39,900,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,40,950,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,41,1000,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,42,1050,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,43,1100,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,44,1150,6,36,1.72551008368685,0.181243414120126,0.857142857142857
4,neutral,45,1200,6,37,1.75253875607477,0.180512820512821,0.86046511627907
4,neutral,46,1250,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,47,1300,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,48,1350,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,49,1400,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,50,1450,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,51,1500,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,52,1550,6,39,1.80449849500548,0.179162609542356,0.866666666666667
4,neutral,53,1600,6,38,1.77885606439215,0.17982017982018,0.863636363636364
4,neutral,54,1650,6,34,1.66915714713572,0.182831661092531,0.85
4,neutral,55,1700,9,30,1.16643488500687,0.138050043140638,0.769230769230769
4,neutral,56,1750,9,30,1.16643488500687,0.138050043140638,0.769230769230769
4,neutral,57,1800,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,facilitating,1,-1000,13,12,-0.0769610411361283,0.154074074074074,0.48
5,facilitating,2,-950,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,facilitating,3,-900,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,facilitating,4,-850,13,18,0.315081046639895,0.128128128128128,0.580645161290323
5,facilitating,5,-800,14,18,0.243622082657751,0.123019571295433,0.5625
5,facilitating,6,-750,15,17,0.121360857004268,0.121658986175115,0.53125
5,facilitating,7,-700,11,15,0.298492988555997,0.151472650771388,0.576923076923077
5,facilitating,8,-650,15,18,0.176930708159078,0.118570183086312,0.545454545454545
5,facilitating,9,-600,16,15,-0.0625203569813339,0.125122189638319,0.483870967741935
5,facilitating,10,-550,16,15,-0.0625203569813339,0.125122189638319,0.483870967741935
5,facilitating,11,-500,18,16,-0.114410351177744,0.114660114660115,0.470588235294118
5,facilitating,12,-450,15,18,0.176930708159078,0.118570183086312,0.545454545454545
5,facilitating,13,-400,15,18,0.176930708159078,0.118570183086312,0.545454545454545
5,facilitating,14,-350,13,18,0.315081046639895,0.128128128128128,0.580645161290323
5,facilitating,15,-300,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,facilitating,16,-250,12,19,0.444685821261446,0.131282051282051,0.612903225806452
5,facilitating,17,-200,12,19,0.444685821261446,0.131282051282051,0.612903225806452
5,facilitating,18,-150,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,facilitating,19,-100,10,21,0.716677677970139,0.141749723145072,0.67741935483871
5,facilitating,20,-50,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,facilitating,21,0,13,21,0.465363249689233,0.120585701981051,0.617647058823529
5,facilitating,22,50,15,21,0.327212911208416,0.111027756939235,0.583333333333333
5,facilitating,23,100,15,21,0.327212911208416,0.111027756939235,0.583333333333333
5,facilitating,24,150,13,21,0.465363249689233,0.120585701981051,0.617647058823529
5,facilitating,25,200,12,19,0.444685821261446,0.131282051282051,0.612903225806452
5,facilitating,26,250,14,18,0.243622082657751,0.123019571295433,0.5625
5,facilitating,27,300,14,18,0.243622082657751,0.123019571295433,0.5625
5,facilitating,28,350,11,18,0.475423696715075,0.141010575793184,0.620689655172414
5,facilitating,29,400,9,21,0.816761136527122,0.151774785801714,0.7
5,facilitating,30,450,6,23,1.28519824424852,0.196399345335516,0.793103448275862
5,facilitating,31,500,3,26,2.02438176449681,0.323450134770889,0.896551724137931
5,facilitating,32,550,0,30,4.11087386417331,2.0327868852459,1
5,facilitating,33,600,0,30,4.11087386417331,2.0327868852459,1
5,facilitating,34,650,0,31,4.14313472639153,2.03174603174603,1
5,facilitating,35,700,0,28,4.04305126783455,2.03508771929825,1
5,facilitating,36,750,3,26,2.02438176449681,0.323450134770889,0.896551724137931
5,facilitating,37,800,4,24,1.69459572077441,0.263038548752834,0.857142857142857
5,facilitating,38,850,6,24,1.32687094064909,0.194662480376766,0.8
5,facilitating,39,900,5,23,1.45225232891169,0.224371373307544,0.821428571428571
5,facilitating,40,950,3,21,1.81528996663825,0.332225913621262,0.875
5,facilitating,41,1000,3,21,1.81528996663825,0.332225913621262,0.875
5,facilitating,42,1050,3,18,1.66500776358891,0.33976833976834,0.857142857142857
5,facilitating,43,1100,3,18,1.66500776358891,0.33976833976834,0.857142857142857
5,facilitating,44,1150,6,15,0.86903784702361,0.218362282878412,0.714285714285714
5,facilitating,45,1200,7,12,0.510825623765991,0.213333333333333,0.631578947368421
5,facilitating,46,1250,11,9,-0.191055236762709,0.192219679633867,0.45
5,facilitating,47,1300,15,9,-0.489548225318706,0.169779286926995,0.375
5,facilitating,48,1350,15,9,-0.489548225318706,0.169779286926995,0.375
5,facilitating,49,1400,15,7,-0.725937003382936,0.197849462365591,0.318181818181818
5,facilitating,50,1450,18,6,-1.04596855518269,0.207900207900208,0.25
5,facilitating,51,1500,18,6,-1.04596855518269,0.207900207900208,0.25
5,facilitating,52,1550,20,6,-1.14862270924277,0.202626641651032,0.230769230769231
5,facilitating,53,1600,21,6,-1.19625075823203,0.200357781753131,0.222222222222222
5,facilitating,54,1650,21,6,-1.19625075823203,0.200357781753131,0.222222222222222
5,facilitating,55,1700,21,5,-1.36330484289519,0.228329809725159,0.192307692307692
5,facilitating,56,1750,22,0,-3.80666248977032,2.04444444444444,0
5,facilitating,57,1800,21,0,-3.76120011569356,2.04651162790698,0
5,filler,1,-1000,15,10,-0.389464766761723,0.159754224270353,0.4
5,filler,2,-950,12,15,0.215111379616945,0.144516129032258,0.555555555555556
5,filler,3,-900,13,15,0.138150338480817,0.138590203106332,0.535714285714286
5,filler,4,-850,13,15,0.138150338480817,0.138590203106332,0.535714285714286
5,filler,5,-800,12,18,0.392042087776024,0.134054054054054,0.6
5,filler,6,-750,12,19,0.444685821261446,0.131282051282051,0.612903225806452
5,filler,7,-700,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,filler,8,-650,11,18,0.475423696715075,0.141010575793184,0.620689655172414
5,filler,9,-600,9,19,0.719122666963206,0.156545209176788,0.678571428571429
5,filler,10,-550,7,21,1.05314991459135,0.17984496124031,0.75
5,filler,11,-500,6,24,1.32687094064909,0.194662480376766,0.8
5,filler,12,-450,6,24,1.32687094064909,0.194662480376766,0.8
5,filler,13,-400,6,24,1.32687094064909,0.194662480376766,0.8
5,filler,14,-350,6,24,1.32687094064909,0.194662480376766,0.8
5,filler,15,-300,7,21,1.05314991459135,0.17984496124031,0.75
5,filler,16,-250,8,21,0.927986771637346,0.164158686730506,0.724137931034483
5,filler,17,-200,9,21,0.816761136527122,0.151774785801714,0.7
5,filler,18,-150,9,21,0.816761136527122,0.151774785801714,0.7
5,filler,19,-100,9,21,0.816761136527122,0.151774785801714,0.7
5,filler,20,-50,9,21,0.816761136527122,0.151774785801714,0.7
5,filler,21,0,10,18,0.566395474920801,0.149292149292149,0.642857142857143
5,filler,22,50,12,21,0.542324290825362,0.126511627906977,0.636363636363636
5,filler,23,100,10,19,0.619039208406224,0.146520146520146,0.655172413793103
5,filler,24,150,14,18,0.243622082657751,0.123019571295433,0.5625
5,filler,25,200,15,16,0.0625203569813339,0.125122189638319,0.516129032258065
5,filler,26,250,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,27,300,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,28,350,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,29,400,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,30,450,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,31,500,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
5,filler,32,550,16,15,-0.0625203569813339,0.125122189638319,0.483870967741935
5,filler,33,600,12,19,0.444685821261446,0.131282051282051,0.612903225806452
5,filler,34,650,9,22,0.862223510603879,0.149707602339181,0.709677419354839
5,filler,35,700,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,filler,36,750,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,filler,37,800,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,filler,38,850,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,filler,39,900,9,24,0.947381318944186,0.146079484425349,0.727272727272727
5,filler,40,950,7,24,1.18377009700842,0.174149659863946,0.774193548387097
5,filler,41,1000,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,42,1050,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,43,1100,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,44,1150,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,45,1200,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,46,1250,6,27,1.44238382777093,0.19020979020979,0.818181818181818
5,filler,47,1300,6,26,1.40534255609059,0.191582002902758,0.8125
5,filler,48,1350,8,21,0.927986771637346,0.164158686730506,0.724137931034483
5,filler,49,1400,11,21,0.625705899764413,0.133468149646107,0.65625
